time,AccuracyMeters,AgeOfDifferentialSec,AltitudeMeters,BearingAccuracyDegrees,BearingDegrees,LatitudeDegrees,LongitudeDegrees,MockLocation,NumberOfUsedSignals,Provider,ProviderTag,SolutionType,SpeedAccuracyMps,SpeedMps,UnixTimeMillis,VerticalAccuracyMeters,VerticalSpeedAccuracyMps,elapsedRealtimeNanos
2023-09-17T12:10:26Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952626265,10.3,0.0,3739724000000
2023-09-17T12:10:26Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952626000,11.4,0.0,3735724000000
2023-09-17T12:10:27Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952627265,10.7,0.0,3740724000000
2023-09-17T12:10:27Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952627000,11.2,0.0,3736724000000
2023-09-17T12:10:28Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952628265,9.7,0.0,3741724000000
2023-09-17T12:10:28Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952628000,10.9,0.0,3737724000000
2023-09-17T12:10:29Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952629265,10.2,0.0,3742724000000
2023-09-17T12:10:29Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952629000,11.1,0.0,3738724000000
2023-09-17T12:10:30Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952630265,10.4,0.0,3743724000000
2023-09-17T12:10:30Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952630000,10.3,0.0,3739724000000
2023-09-17T12:10:31Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952631265,10.8,0.0,3744724000000
2023-09-17T12:10:31Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952631000,10.7,0.0,3740724000000
2023-09-17T12:10:32Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952632265,10.1,0.0,3745724000000
2023-09-17T12:10:32Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952632000,9.7,0.0,3741724000000
2023-09-17T12:10:33Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952633265,9.8,0.0,3746724000000
2023-09-17T12:10:33Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952633000,10.2,0.0,3742724000000
2023-09-17T12:10:34Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952634265,10.2,0.0,3747724000000
2023-09-17T12:10:34Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952634000,10.4,0.0,3743724000000
2023-09-17T12:10:35Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952635265,9.8,0.0,3748724000000
2023-09-17T12:10:35Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952635000,10.8,0.0,3744724000000
2023-09-17T12:10:36Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952636265,9.4,0.0,3749724000000
2023-09-17T12:10:36Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952636000,10.1,0.0,3745724000000
2023-09-17T12:10:37Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952637266,9.9,0.0,3750724000000
2023-09-17T12:10:37Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952637000,9.8,0.0,3746724000000
2023-09-17T12:10:38Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952638265,9.6,0.0,3751724000000
2023-09-17T12:10:38Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952638000,10.2,0.0,3747724000000
2023-09-17T12:10:39Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952639265,10.1,0.0,3752724000000
2023-09-17T12:10:39Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952639000,9.8,0.0,3748724000000
2023-09-17T12:10:40Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952640265,9.5,0.0,3753724000000
2023-09-17T12:10:40Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952640000,9.4,0.0,3749724000000
2023-09-17T12:10:41Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952641265,9.9,0.0,3754724000000
2023-09-17T12:10:41Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952641000,9.9,0.0,3750724000000
2023-09-17T12:10:42Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952642265,10.3,0.0,3755724000000
2023-09-17T12:10:42Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952642000,9.6,0.0,3751724000000
2023-09-17T12:10:43Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952643265,9.6,0.0,3756724000000
2023-09-17T12:10:43Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952643000,10.1,0.0,3752724000000
2023-09-17T12:10:44Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952644265,9.4,0.0,3757724000000
2023-09-17T12:10:44Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952644000,9.5,0.0,3753724000000
2023-09-17T12:10:45Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952645265,9.7,0.0,3758724000000
2023-09-17T12:10:45Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952645000,9.9,0.0,3754724000000
2023-09-17T12:10:46Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952646265,9.4,0.0,3759724000000
2023-09-17T12:10:46Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952646000,10.3,0.0,3755724000000
2023-09-17T12:10:47Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952647265,9.7,0.0,3760724000000
2023-09-17T12:10:47Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952647000,9.6,0.0,3756724000000
2023-09-17T12:10:48Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952648265,10.3,0.0,3761724000000
2023-09-17T12:10:48Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952648000,9.4,0.0,3757724000000
2023-09-17T12:10:49Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952649265,10.9,0.0,3762724000000
2023-09-17T12:10:49Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952649000,9.7,0.0,3758724000000
2023-09-17T12:10:50Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952650265,11.2,0.0,3763724000000
2023-09-17T12:10:50Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952650000,9.4,0.0,3759724000000
2023-09-17T12:10:51Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952651265,11.5,0.0,3764724000000
2023-09-17T12:10:51Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952651000,9.7,0.0,3760724000000
2023-09-17T12:10:52Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952652265,12.2,0.0,3765724000000
2023-09-17T12:10:52Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952652000,10.3,0.0,3761724000000
2023-09-17T12:10:53Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952653265,12.5,0.0,3766724000000
2023-09-17T12:10:53Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952653000,10.9,0.0,3762724000000
2023-09-17T12:10:54Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952654265,12.4,0.0,3767724000000
2023-09-17T12:10:54Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952654000,11.2,0.0,3763724000000
2023-09-17T12:10:55Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952655265,11.9,0.0,3768724000000
2023-09-17T12:10:55Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952655000,11.5,0.0,3764724000000
2023-09-17T12:10:56Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952656265,12.1,0.0,3769724000000
2023-09-17T12:10:56Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952656000,12.2,0.0,3765724000000
2023-09-17T12:10:57Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952657265,12.4,0.0,3770724000000
2023-09-17T12:10:57Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952657000,12.5,0.0,3766724000000
2023-09-17T12:10:58Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952658266,12.8,0.0,3771724000000
2023-09-17T12:10:58Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952658000,12.4,0.0,3767724000000
2023-09-17T12:10:59Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952659266,13.1,0.0,3772724000000
2023-09-17T12:10:59Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952659000,11.9,0.0,3768724000000
2023-09-17T12:11:00Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952660266,12.6,0.0,3773724000000
2023-09-17T12:11:00Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952660000,12.1,0.0,3769724000000
2023-09-17T12:11:01Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952661265,12.5,0.0,3774724000000
2023-09-17T12:11:01Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952661000,12.4,0.0,3770724000000
2023-09-17T12:11:02Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952662265,12.2,0.0,3775724000000
2023-09-17T12:11:02Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952662000,12.8,0.0,3771724000000
2023-09-17T12:11:03Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952663265,12.2,0.0,3776724000000
2023-09-17T12:11:03Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952663000,13.1,0.0,3772724000000
2023-09-17T12:11:04Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952664265,12.2,0.0,3777724000000
2023-09-17T12:11:04Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952664000,12.6,0.0,3773724000000
2023-09-17T12:11:05Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952665266,12.2,0.0,3778724000000
2023-09-17T12:11:05Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952665000,12.5,0.0,3774724000000
2023-09-17T12:11:06Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952666266,12.4,0.0,3779724000000
2023-09-17T12:11:06Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952666000,12.2,0.0,3775724000000
2023-09-17T12:11:07Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952667265,12.3,0.0,3780724000000
2023-09-17T12:11:07Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952667000,12.2,0.0,3776724000000
2023-09-17T12:11:08Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952668265,12.2,0.0,3781724000000
2023-09-17T12:11:08Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952668000,12.2,0.0,3777724000000
2023-09-17T12:11:09Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952669265,12.2,0.0,3782724000000
2023-09-17T12:11:09Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952669000,12.2,0.0,3778724000000
2023-09-17T12:11:10Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952670265,12.2,0.0,3783724000000
2023-09-17T12:11:10Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952670000,12.4,0.0,3779724000000
2023-09-17T12:11:11Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952671265,12.4,0.0,3784724000000
2023-09-17T12:11:11Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952671000,12.3,0.0,3780724000000
2023-09-17T12:11:12Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952672266,12.5,0.0,3785724000000
2023-09-17T12:11:12Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952672000,12.2,0.0,3781724000000
2023-09-17T12:11:13Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952673266,12.6,0.0,3786724000000
2023-09-17T12:11:13Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952673000,12.2,0.0,3782724000000
2023-09-17T12:11:14Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952674265,11.1,0.0,3787724000000
2023-09-17T12:11:14Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952674000,12.2,0.0,3783724000000
2023-09-17T12:11:15Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952675265,11.3,0.0,3788724000000
2023-09-17T12:11:15Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952675000,12.4,0.0,3784724000000
2023-09-17T12:11:16Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952676265,11.8,0.0,3789724000000
2023-09-17T12:11:16Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952676000,12.5,0.0,3785724000000
2023-09-17T12:11:17Z,3.0,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952677265,12.0,0.0,3790724000000
2023-09-17T12:11:17Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952677000,12.6,0.0,3786724000000
2023-09-17T12:11:18Z,3.0,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952678265,12.1,0.0,3791724000000
2023-09-17T12:11:18Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952678000,11.1,0.0,3787724000000
2023-09-17T12:11:19Z,3.0,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952679265,11.3,0.0,3792724000000
2023-09-17T12:11:19Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952679000,11.3,0.0,3788724000000
2023-09-17T12:11:20Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952680266,11.3,0.0,3793724000000
2023-09-17T12:11:20Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952680000,11.8,0.0,3789724000000
2023-09-17T12:11:21Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952681265,11.6,0.0,3794724000000
2023-09-17T12:11:21Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952681000,12.0,0.0,3790724000000
2023-09-17T12:11:22Z,3.0,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952682265,11.9,0.0,3795724000000
2023-09-17T12:11:22Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952682000,12.1,0.0,3791724000000
2023-09-17T12:11:23Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952683265,12.0,0.0,3796724000000
2023-09-17T12:11:23Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952683000,11.3,0.0,3792724000000
2023-09-17T12:11:24Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952684265,11.7,0.0,3797724000000
2023-09-17T12:11:24Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952684000,11.3,0.0,3793724000000
2023-09-17T12:11:25Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952685265,11.8,0.0,3798724000000
2023-09-17T12:11:25Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952685000,11.6,0.0,3794724000000
2023-09-17T12:11:26Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952686265,11.9,0.0,3799724000000
2023-09-17T12:11:26Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952686000,11.9,0.0,3795724000000
2023-09-17T12:11:27Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952687265,11.9,0.0,3800724000000
2023-09-17T12:11:27Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952687000,12.0,0.0,3796724000000
2023-09-17T12:11:28Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952688265,12.0,0.0,3801724000000
2023-09-17T12:11:28Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952688000,11.7,0.0,3797724000000
2023-09-17T12:11:29Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952689265,11.7,0.0,3802724000000
2023-09-17T12:11:29Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952689000,11.8,0.0,3798724000000
2023-09-17T12:11:30Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952690265,11.6,0.0,3803724000000
2023-09-17T12:11:30Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952690000,11.9,0.0,3799724000000
2023-09-17T12:11:31Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952691265,11.7,0.0,3804724000000
2023-09-17T12:11:31Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952691000,11.9,0.0,3800724000000
2023-09-17T12:11:32Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952692265,11.7,0.0,3805724000000
2023-09-17T12:11:32Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952692000,12.0,0.0,3801724000000
2023-09-17T12:11:33Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952693265,12.0,0.0,3806724000000
2023-09-17T12:11:33Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952693000,11.7,0.0,3802724000000
2023-09-17T12:11:34Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952694265,11.8,0.0,3807724000000
2023-09-17T12:11:34Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952694000,11.6,0.0,3803724000000
2023-09-17T12:11:35Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952695265,12.0,0.0,3808724000000
2023-09-17T12:11:35Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952695000,11.7,0.0,3804724000000
2023-09-17T12:11:36Z,3.45,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952696266,12.3,0.0,3809724000000
2023-09-17T12:11:36Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952696000,11.7,0.0,3805724000000
2023-09-17T12:11:37Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952697265,12.0,0.0,3810724000000
2023-09-17T12:11:37Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952697000,12.0,0.0,3806724000000
2023-09-17T12:11:38Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952698265,12.1,0.0,3811724000000
2023-09-17T12:11:38Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952698000,11.8,0.0,3807724000000
2023-09-17T12:11:39Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952699265,12.3,0.0,3812724000000
2023-09-17T12:11:39Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952699000,12.0,0.0,3808724000000
2023-09-17T12:11:40Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952700265,11.9,0.0,3813724000000
2023-09-17T12:11:40Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952700000,12.3,0.0,3809724000000
2023-09-17T12:11:41Z,3.9,0,74.2,0.0,0.0,68.4974217,16.7029817,0,0,FLP,FLP,0,0.3,3.8767812e-19,1694952701265,11.9,0.0,3814724000000
2023-09-17T12:11:41Z,1.2,0,74.2,179.9,175.68,68.4974216667,16.7029816667,0,0,GPS,GPS,0,0.3,0.0,1694952701000,12.0,0.0,3810724000000
